,city,Year,date_start,month,maxt,mint,rain,soil,cases,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9
42,delhi,2013,30-06-2013,6,37.58326721,27.19957352,4.635483742,51.03386688,2,27.19957352,25.1104908,20.22424126,14.8303442,10.53288841,5.839920044,7.970196247,11.9880209,17.99718475,24.13245773,4.635483742,0.048387095,0.186666667,0.222580642,3.889285803,1.338709712,0.380645156,0.056666669,0.048387095,2.736666679,37.58326721,41.27971649,36.40507126,30.5514946,22.9671154,19.35402107,22.01232338,28.05703545,32.95215225,33.03609467,51.03386688,24.6300106,19.76891899,25.93955421,56.54473495,50.16759109,49.92736816,45.15338516,45.76699448,60.12087631
43,delhi,2013,30-07-2013,7,35.04792023,26.61293221,7.996666431,60.60216904,11,26.61293221,27.19957352,25.1104908,20.22424126,14.8303442,10.53288841,5.839920044,7.970196247,11.9880209,17.99718475,7.996666431,4.635483742,0.048387095,0.186666667,0.222580642,3.889285803,1.338709712,0.380645156,0.056666669,0.048387095,35.04792023,37.58326721,41.27971649,36.40507126,30.5514946,22.9671154,19.35402107,22.01232338,28.05703545,32.95215225,60.60216904,51.03386688,24.6300106,19.76891899,25.93955421,56.54473495,50.16759109,49.92736816,45.15338516,45.76699448
44,delhi,2013,30-08-2013,8,33.53513718,25.52824974,7.283871174,72.14699554,142,25.52824974,26.61293221,27.19957352,25.1104908,20.22424126,14.8303442,10.53288841,5.839920044,7.970196247,11.9880209,7.283871174,7.996666431,4.635483742,0.048387095,0.186666667,0.222580642,3.889285803,1.338709712,0.380645156,0.056666669,33.53513718,35.04792023,37.58326721,41.27971649,36.40507126,30.5514946,22.9671154,19.35402107,22.01232338,28.05703545,72.14699554,60.60216904,51.03386688,24.6300106,19.76891899,25.93955421,56.54473495,50.16759109,49.92736816,45.15338516
45,delhi,2013,30-09-2013,9,34.54508972,24.30670929,2.196666718,55.08893585,1962,24.30670929,25.52824974,26.61293221,27.19957352,25.1104908,20.22424126,14.8303442,10.53288841,5.839920044,7.970196247,2.196666718,7.283871174,7.996666431,4.635483742,0.048387095,0.186666667,0.222580642,3.889285803,1.338709712,0.380645156,34.54508972,33.53513718,35.04792023,37.58326721,41.27971649,36.40507126,30.5514946,22.9671154,19.35402107,22.01232338,55.08893585,72.14699554,60.60216904,51.03386688,24.6300106,19.76891899,25.93955421,56.54473495,50.16759109,49.92736816
46,delhi,2013,30-10-2013,10,31.90547943,20.85497856,1.712903261,56.44963074,2442,20.85497856,24.30670929,25.52824974,26.61293221,27.19957352,25.1104908,20.22424126,14.8303442,10.53288841,5.839920044,1.712903261,2.196666718,7.283871174,7.996666431,4.635483742,0.048387095,0.186666667,0.222580642,3.889285803,1.338709712,31.90547943,34.54508972,33.53513718,35.04792023,37.58326721,41.27971649,36.40507126,30.5514946,22.9671154,19.35402107,56.44963074,55.08893585,72.14699554,60.60216904,51.03386688,24.6300106,19.76891899,25.93955421,56.54473495,50.16759109
47,delhi,2013,30-11-2013,11,27.50771141,11.86205196,0.013333333,45.77082062,889,11.86205196,20.85497856,24.30670929,25.52824974,26.61293221,27.19957352,25.1104908,20.22424126,14.8303442,10.53288841,0.013333333,1.712903261,2.196666718,7.283871174,7.996666431,4.635483742,0.048387095,0.186666667,0.222580642,3.889285803,27.50771141,31.90547943,34.54508972,33.53513718,35.04792023,37.58326721,41.27971649,36.40507126,30.5514946,22.9671154,45.77082062,56.44963074,55.08893585,72.14699554,60.60216904,51.03386688,24.6300106,19.76891899,25.93955421,56.54473495
48,delhi,2013,30-12-2013,12,22.70088577,8.553596497,0.138709679,46.92448807,119,8.553596497,11.86205196,20.85497856,24.30670929,25.52824974,26.61293221,27.19957352,25.1104908,20.22424126,14.8303442,0.138709679,0.013333333,1.712903261,2.196666718,7.283871174,7.996666431,4.635483742,0.048387095,0.186666667,0.222580642,22.70088577,27.50771141,31.90547943,34.54508972,33.53513718,35.04792023,37.58326721,41.27971649,36.40507126,30.5514946,46.92448807,45.77082062,56.44963074,55.08893585,72.14699554,60.60216904,51.03386688,24.6300106,19.76891899,25.93955421
49,delhi,2014,30-01-2014,1,18.83822632,7.317597389,1.222580671,51.56121445,0,7.317597389,8.553596497,11.86205196,20.85497856,24.30670929,25.52824974,26.61293221,27.19957352,25.1104908,20.22424126,1.222580671,0.138709679,0.013333333,1.712903261,2.196666718,7.283871174,7.996666431,4.635483742,0.048387095,0.186666667,18.83822632,22.70088577,27.50771141,31.90547943,34.54508972,33.53513718,35.04792023,37.58326721,41.27971649,36.40507126,51.56121445,46.92448807,45.77082062,56.44963074,55.08893585,72.14699554,60.60216904,51.03386688,24.6300106,19.76891899
50,delhi,2014,28-02-2014,2,22.15711594,9.236364365,1.746428609,46.07471466,0,9.236364365,7.317597389,8.553596497,11.86205196,20.85497856,24.30670929,25.52824974,26.61293221,27.19957352,25.1104908,1.746428609,1.222580671,0.138709679,0.013333333,1.712903261,2.196666718,7.283871174,7.996666431,4.635483742,0.048387095,22.15711594,18.83822632,22.70088577,27.50771141,31.90547943,34.54508972,33.53513718,35.04792023,37.58326721,41.27971649,46.07471466,51.56121445,46.92448807,45.77082062,56.44963074,55.08893585,72.14699554,60.60216904,51.03386688,24.6300106
51,delhi,2014,30-03-2014,3,28.81968117,14.13363552,1.487096786,38.12290192,2,14.13363552,9.236364365,7.317597389,8.553596497,11.86205196,20.85497856,24.30670929,25.52824974,26.61293221,27.19957352,1.487096786,1.746428609,1.222580671,0.138709679,0.013333333,1.712903261,2.196666718,7.283871174,7.996666431,4.635483742,28.81968117,22.15711594,18.83822632,22.70088577,27.50771141,31.90547943,34.54508972,33.53513718,35.04792023,37.58326721,38.12290192,46.07471466,51.56121445,46.92448807,45.77082062,56.44963074,55.08893585,72.14699554,60.60216904,51.03386688
52,delhi,2014,30-04-2014,4,36.01754761,19.26344109,0.543333352,27.47978973,0,19.26344109,14.13363552,9.236364365,7.317597389,8.553596497,11.86205196,20.85497856,24.30670929,25.52824974,26.61293221,0.543333352,1.487096786,1.746428609,1.222580671,0.138709679,0.013333333,1.712903261,2.196666718,7.283871174,7.996666431,36.01754761,28.81968117,22.15711594,18.83822632,22.70088577,27.50771141,31.90547943,34.54508972,33.53513718,35.04792023,27.47978973,38.12290192,46.07471466,51.56121445,46.92448807,45.77082062,56.44963074,55.08893585,72.14699554,60.60216904
53,delhi,2014,30-05-2014,5,39.16266632,23.91890526,1.52903223,32.92318344,3,23.91890526,19.26344109,14.13363552,9.236364365,7.317597389,8.553596497,11.86205196,20.85497856,24.30670929,25.52824974,1.52903223,0.543333352,1.487096786,1.746428609,1.222580671,0.138709679,0.013333333,1.712903261,2.196666718,7.283871174,39.16266632,36.01754761,28.81968117,22.15711594,18.83822632,22.70088577,27.50771141,31.90547943,34.54508972,33.53513718,32.92318344,27.47978973,38.12290192,46.07471466,51.56121445,46.92448807,45.77082062,56.44963074,55.08893585,72.14699554
54,delhi,2014,30-06-2014,6,41.55462646,27.75553131,2.532258034,45.43123245,10,27.75553131,23.91890526,19.26344109,14.13363552,9.236364365,7.317597389,8.553596497,11.86205196,20.85497856,24.30670929,2.532258034,1.52903223,0.543333352,1.487096786,1.746428609,1.222580671,0.138709679,0.013333333,1.712903261,2.196666718,41.55462646,39.16266632,36.01754761,28.81968117,22.15711594,18.83822632,22.70088577,27.50771141,31.90547943,34.54508972,45.43123245,32.92318344,27.47978973,38.12290192,46.07471466,51.56121445,46.92448807,45.77082062,56.44963074,55.08893585
55,delhi,2014,30-07-2014,7,36.55947876,27.12537575,3.636666775,55.56605148,7,27.12537575,27.75553131,23.91890526,19.26344109,14.13363552,9.236364365,7.317597389,8.553596497,11.86205196,20.85497856,3.636666775,2.532258034,1.52903223,0.543333352,1.487096786,1.746428609,1.222580671,0.138709679,0.013333333,1.712903261,36.55947876,41.55462646,39.16266632,36.01754761,28.81968117,22.15711594,18.83822632,22.70088577,27.50771141,31.90547943,55.56605148,45.43123245,32.92318344,27.47978973,38.12290192,46.07471466,51.56121445,46.92448807,45.77082062,56.44963074
56,delhi,2014,30-08-2014,8,35.90333939,26.25506401,2.416129112,49.85151291,11,26.25506401,27.12537575,27.75553131,23.91890526,19.26344109,14.13363552,9.236364365,7.317597389,8.553596497,11.86205196,2.416129112,3.636666775,2.532258034,1.52903223,0.543333352,1.487096786,1.746428609,1.222580671,0.138709679,0.013333333,35.90333939,36.55947876,41.55462646,39.16266632,36.01754761,28.81968117,22.15711594,18.83822632,22.70088577,27.50771141,49.85151291,55.56605148,45.43123245,32.92318344,27.47978973,38.12290192,46.07471466,51.56121445,46.92448807,45.77082062
57,delhi,2014,30-09-2014,9,34.54345703,24.20365715,3.423333406,56.03842545,87,24.20365715,26.25506401,27.12537575,27.75553131,23.91890526,19.26344109,14.13363552,9.236364365,7.317597389,8.553596497,3.423333406,2.416129112,3.636666775,2.532258034,1.52903223,0.543333352,1.487096786,1.746428609,1.222580671,0.138709679,34.54345703,35.90333939,36.55947876,41.55462646,39.16266632,36.01754761,28.81968117,22.15711594,18.83822632,22.70088577,56.03842545,49.85151291,55.56605148,45.43123245,32.92318344,27.47978973,38.12290192,46.07471466,51.56121445,46.92448807
58,delhi,2014,30-10-2014,10,33.3697052,19.63004875,0.041935485,41.76950836,318,19.63004875,24.20365715,26.25506401,27.12537575,27.75553131,23.91890526,19.26344109,14.13363552,9.236364365,7.317597389,0.041935485,3.423333406,2.416129112,3.636666775,2.532258034,1.52903223,0.543333352,1.487096786,1.746428609,1.222580671,33.3697052,34.54345703,35.90333939,36.55947876,41.55462646,39.16266632,36.01754761,28.81968117,22.15711594,18.83822632,41.76950836,56.03842545,49.85151291,55.56605148,45.43123245,32.92318344,27.47978973,38.12290192,46.07471466,51.56121445
59,delhi,2014,30-11-2014,11,29.3422184,12.81782246,0,38.82780075,444,12.81782246,19.63004875,24.20365715,26.25506401,27.12537575,27.75553131,23.91890526,19.26344109,14.13363552,9.236364365,0,0.041935485,3.423333406,2.416129112,3.636666775,2.532258034,1.52903223,0.543333352,1.487096786,1.746428609,29.3422184,33.3697052,34.54345703,35.90333939,36.55947876,41.55462646,39.16266632,36.01754761,28.81968117,22.15711594,38.82780075,41.76950836,56.03842545,49.85151291,55.56605148,45.43123245,32.92318344,27.47978973,38.12290192,46.07471466
60,delhi,2014,30-12-2014,12,20.76859665,8.125491142,0.464516133,42.47021103,113,8.125491142,12.81782246,19.63004875,24.20365715,26.25506401,27.12537575,27.75553131,23.91890526,19.26344109,14.13363552,0.464516133,0,0.041935485,3.423333406,2.416129112,3.636666775,2.532258034,1.52903223,0.543333352,1.487096786,20.76859665,29.3422184,33.3697052,34.54345703,35.90333939,36.55947876,41.55462646,39.16266632,36.01754761,28.81968117,42.47021103,38.82780075,41.76950836,56.03842545,49.85151291,55.56605148,45.43123245,32.92318344,27.47978973,38.12290192
61,delhi,2015,30-01-2015,1,18.01410103,7.584834576,0.745161295,57.55210114,0,7.584834576,8.125491142,12.81782246,19.63004875,24.20365715,26.25506401,27.12537575,27.75553131,23.91890526,19.26344109,0.745161295,0.464516133,0,0.041935485,3.423333406,2.416129112,3.636666775,2.532258034,1.52903223,0.543333352,18.01410103,20.76859665,29.3422184,33.3697052,34.54345703,35.90333939,36.55947876,41.55462646,39.16266632,36.01754761,57.55210114,42.47021103,38.82780075,41.76950836,56.03842545,49.85151291,55.56605148,45.43123245,32.92318344,27.47978973
62,delhi,2015,28-02-2015,2,25.5866127,11.41625214,0.06428571,32.32828522,3,11.41625214,7.584834576,8.125491142,12.81782246,19.63004875,24.20365715,26.25506401,27.12537575,27.75553131,23.91890526,0.06428571,0.745161295,0.464516133,0,0.041935485,3.423333406,2.416129112,3.636666775,2.532258034,1.52903223,25.5866127,18.01410103,20.76859665,29.3422184,33.3697052,34.54345703,35.90333939,36.55947876,41.55462646,39.16266632,32.32828522,57.55210114,42.47021103,38.82780075,41.76950836,56.03842545,49.85151291,55.56605148,45.43123245,32.92318344
63,delhi,2015,30-03-2015,3,28.31888771,14.560709,3.667742014,50.92765427,1,14.560709,11.41625214,7.584834576,8.125491142,12.81782246,19.63004875,24.20365715,26.25506401,27.12537575,27.75553131,3.667742014,0.06428571,0.745161295,0.464516133,0,0.041935485,3.423333406,2.416129112,3.636666775,2.532258034,28.31888771,25.5866127,18.01410103,20.76859665,29.3422184,33.3697052,34.54345703,35.90333939,36.55947876,41.55462646,50.92765427,32.32828522,57.55210114,42.47021103,38.82780075,41.76950836,56.03842545,49.85151291,55.56605148,45.43123245
64,delhi,2015,30-04-2015,4,34.77334213,20.23789024,1.203333378,35.35499954,3,20.23789024,14.560709,11.41625214,7.584834576,8.125491142,12.81782246,19.63004875,24.20365715,26.25506401,27.12537575,1.203333378,3.667742014,0.06428571,0.745161295,0.464516133,0,0.041935485,3.423333406,2.416129112,3.636666775,34.77334213,28.31888771,25.5866127,18.01410103,20.76859665,29.3422184,33.3697052,34.54345703,35.90333939,36.55947876,35.35499954,50.92765427,32.32828522,57.55210114,42.47021103,38.82780075,41.76950836,56.03842545,49.85151291,55.56605148
65,delhi,2015,30-05-2015,5,41.01603317,24.97751999,1.245161295,31.37117577,4,24.97751999,20.23789024,14.560709,11.41625214,7.584834576,8.125491142,12.81782246,19.63004875,24.20365715,26.25506401,1.245161295,1.203333378,3.667742014,0.06428571,0.745161295,0.464516133,0,0.041935485,3.423333406,2.416129112,41.01603317,34.77334213,28.31888771,25.5866127,18.01410103,20.76859665,29.3422184,33.3697052,34.54345703,35.90333939,31.37117577,35.35499954,50.92765427,32.32828522,57.55210114,42.47021103,38.82780075,41.76950836,56.03842545,49.85151291
66,delhi,2015,30-06-2015,6,38.88850403,26.42992783,3.122580528,52.63335037,6,26.42992783,24.97751999,20.23789024,14.560709,11.41625214,7.584834576,8.125491142,12.81782246,19.63004875,24.20365715,3.122580528,1.245161295,1.203333378,3.667742014,0.06428571,0.745161295,0.464516133,0,0.041935485,3.423333406,38.88850403,41.01603317,34.77334213,28.31888771,25.5866127,18.01410103,20.76859665,29.3422184,33.3697052,34.54345703,52.63335037,31.37117577,35.35499954,50.92765427,32.32828522,57.55210114,42.47021103,38.82780075,41.76950836,56.03842545
67,delhi,2015,30-07-2015,7,34.22621918,26.14321709,8.880000114,61.09717178,36,26.14321709,26.42992783,24.97751999,20.23789024,14.560709,11.41625214,7.584834576,8.125491142,12.81782246,19.63004875,8.880000114,3.122580528,1.245161295,1.203333378,3.667742014,0.06428571,0.745161295,0.464516133,0,0.041935485,34.22621918,38.88850403,41.01603317,34.77334213,28.31888771,25.5866127,18.01410103,20.76859665,29.3422184,33.3697052,61.09717178,52.63335037,31.37117577,35.35499954,50.92765427,32.32828522,57.55210114,42.47021103,38.82780075,41.76950836
68,delhi,2015,30-08-2015,8,34.20864868,26.04689789,8.764515877,69.05921936,778,26.04689789,26.14321709,26.42992783,24.97751999,20.23789024,14.560709,11.41625214,7.584834576,8.125491142,12.81782246,8.764515877,8.880000114,3.122580528,1.245161295,1.203333378,3.667742014,0.06428571,0.745161295,0.464516133,0,34.20864868,34.22621918,38.88850403,41.01603317,34.77334213,28.31888771,25.5866127,18.01410103,20.76859665,29.3422184,69.05921936,61.09717178,52.63335037,31.37117577,35.35499954,50.92765427,32.32828522,57.55210114,42.47021103,38.82780075
69,delhi,2015,30-09-2015,9,35.55017853,24.4524498,0.949999988,46.89142227,6775,24.4524498,26.04689789,26.14321709,26.42992783,24.97751999,20.23789024,14.560709,11.41625214,7.584834576,8.125491142,0.949999988,8.764515877,8.880000114,3.122580528,1.245161295,1.203333378,3.667742014,0.06428571,0.745161295,0.464516133,35.55017853,34.20864868,34.22621918,38.88850403,41.01603317,34.77334213,28.31888771,25.5866127,18.01410103,20.76859665,46.89142227,69.05921936,61.09717178,52.63335037,31.37117577,35.35499954,50.92765427,32.32828522,57.55210114,42.47021103
70,delhi,2015,30-10-2015,10,33.73182297,19.92478371,0.022580644,44.70506668,7283,19.92478371,24.4524498,26.04689789,26.14321709,26.42992783,24.97751999,20.23789024,14.560709,11.41625214,7.584834576,0.022580644,0.949999988,8.764515877,8.880000114,3.122580528,1.245161295,1.203333378,3.667742014,0.06428571,0.745161295,33.73182297,35.55017853,34.20864868,34.22621918,38.88850403,41.01603317,34.77334213,28.31888771,25.5866127,18.01410103,44.70506668,46.89142227,69.05921936,61.09717178,52.63335037,31.37117577,35.35499954,50.92765427,32.32828522,57.55210114
71,delhi,2015,30-11-2015,11,28.77930641,14.39021492,0.143333331,47.80996704,841,14.39021492,19.92478371,24.4524498,26.04689789,26.14321709,26.42992783,24.97751999,20.23789024,14.560709,11.41625214,0.143333331,0.022580644,0.949999988,8.764515877,8.880000114,3.122580528,1.245161295,1.203333378,3.667742014,0.06428571,28.77930641,33.73182297,35.55017853,34.20864868,34.22621918,38.88850403,41.01603317,34.77334213,28.31888771,25.5866127,47.80996704,44.70506668,46.89142227,69.05921936,61.09717178,52.63335037,31.37117577,35.35499954,50.92765427,32.32828522
72,delhi,2015,30-12-2015,12,23.30089569,8.824982643,0,45.62835312,137,8.824982643,14.39021492,19.92478371,24.4524498,26.04689789,26.14321709,26.42992783,24.97751999,20.23789024,14.560709,0,0.143333331,0.022580644,0.949999988,8.764515877,8.880000114,3.122580528,1.245161295,1.203333378,3.667742014,23.30089569,28.77930641,33.73182297,35.55017853,34.20864868,34.22621918,38.88850403,41.01603317,34.77334213,28.31888771,45.62835312,47.80996704,44.70506668,46.89142227,69.05921936,61.09717178,52.63335037,31.37117577,35.35499954,50.92765427
73,delhi,2016,30-01-2016,1,21.11959839,8.103058815,0,41.60772705,0,8.103058815,8.824982643,14.39021492,19.92478371,24.4524498,26.04689789,26.14321709,26.42992783,24.97751999,20.23789024,0,0,0.143333331,0.022580644,0.949999988,8.764515877,8.880000114,3.122580528,1.245161295,1.203333378,21.11959839,23.30089569,28.77930641,33.73182297,35.55017853,34.20864868,34.22621918,38.88850403,41.01603317,34.77334213,41.60772705,45.62835312,47.80996704,44.70506668,46.89142227,69.05921936,61.09717178,52.63335037,31.37117577,35.35499954
74,delhi,2016,28-02-2016,2,26.0204525,10.68237877,0.037931032,33.90876007,0,10.68237877,8.103058815,8.824982643,14.39021492,19.92478371,24.4524498,26.04689789,26.14321709,26.42992783,24.97751999,0.037931032,0,0,0.143333331,0.022580644,0.949999988,8.764515877,8.880000114,3.122580528,1.245161295,26.0204525,21.11959839,23.30089569,28.77930641,33.73182297,35.55017853,34.20864868,34.22621918,38.88850403,41.01603317,33.90876007,41.60772705,45.62835312,47.80996704,44.70506668,46.89142227,69.05921936,61.09717178,52.63335037,31.37117577
75,delhi,2016,30-03-2016,3,31.61408997,16.03443718,1.622580647,40.40287018,2,16.03443718,10.68237877,8.103058815,8.824982643,14.39021492,19.92478371,24.4524498,26.04689789,26.14321709,26.42992783,1.622580647,0.037931032,0,0,0.143333331,0.022580644,0.949999988,8.764515877,8.880000114,3.122580528,31.61408997,26.0204525,21.11959839,23.30089569,28.77930641,33.73182297,35.55017853,34.20864868,34.22621918,38.88850403,40.40287018,33.90876007,41.60772705,45.62835312,47.80996704,44.70506668,46.89142227,69.05921936,61.09717178,52.63335037
76,delhi,2016,30-04-2016,4,39.09569931,21.78337669,0.006666667,30.72118378,5,21.78337669,16.03443718,10.68237877,8.103058815,8.824982643,14.39021492,19.92478371,24.4524498,26.04689789,26.14321709,0.006666667,1.622580647,0.037931032,0,0,0.143333331,0.022580644,0.949999988,8.764515877,8.880000114,39.09569931,31.61408997,26.0204525,21.11959839,23.30089569,28.77930641,33.73182297,35.55017853,34.20864868,34.22621918,30.72118378,40.40287018,33.90876007,41.60772705,45.62835312,47.80996704,44.70506668,46.89142227,69.05921936,61.09717178
77,delhi,2016,30-05-2016,5,39.82291031,25.52061653,0.819354832,40.49660873,6,25.52061653,21.78337669,16.03443718,10.68237877,8.103058815,8.824982643,14.39021492,19.92478371,24.4524498,26.04689789,0.819354832,0.006666667,1.622580647,0.037931032,0,0,0.143333331,0.022580644,0.949999988,8.764515877,39.82291031,39.09569931,31.61408997,26.0204525,21.11959839,23.30089569,28.77930641,33.73182297,35.55017853,34.20864868,40.49660873,30.72118378,40.40287018,33.90876007,41.60772705,45.62835312,47.80996704,44.70506668,46.89142227,69.05921936
78,delhi,2016,30-06-2016,6,39.64322281,27.87810516,2.116128922,47.54629135,15,27.87810516,25.52061653,21.78337669,16.03443718,10.68237877,8.103058815,8.824982643,14.39021492,19.92478371,24.4524498,2.116128922,0.819354832,0.006666667,1.622580647,0.037931032,0,0,0.143333331,0.022580644,0.949999988,39.64322281,39.82291031,39.09569931,31.61408997,26.0204525,21.11959839,23.30089569,28.77930641,33.73182297,35.55017853,47.54629135,40.49660873,30.72118378,40.40287018,33.90876007,41.60772705,45.62835312,47.80996704,44.70506668,46.89142227
79,delhi,2016,30-07-2016,7,34.4948616,26.67385483,10.22000027,67.52142334,91,26.67385483,27.87810516,25.52061653,21.78337669,16.03443718,10.68237877,8.103058815,8.824982643,14.39021492,19.92478371,10.22000027,2.116128922,0.819354832,0.006666667,1.622580647,0.037931032,0,0,0.143333331,0.022580644,34.4948616,39.64322281,39.82291031,39.09569931,31.61408997,26.0204525,21.11959839,23.30089569,28.77930641,33.73182297,67.52142334,47.54629135,40.49660873,30.72118378,40.40287018,33.90876007,41.60772705,45.62835312,47.80996704,44.70506668
80,delhi,2016,30-08-2016,8,33.92041397,25.99455452,4.196774006,68.14612579,652,25.99455452,26.67385483,27.87810516,25.52061653,21.78337669,16.03443718,10.68237877,8.103058815,8.824982643,14.39021492,4.196774006,10.22000027,2.116128922,0.819354832,0.006666667,1.622580647,0.037931032,0,0,0.143333331,33.92041397,34.4948616,39.64322281,39.82291031,39.09569931,31.61408997,26.0204525,21.11959839,23.30089569,28.77930641,68.14612579,67.52142334,47.54629135,40.49660873,30.72118378,40.40287018,33.90876007,41.60772705,45.62835312,47.80996704
81,delhi,2016,30-09-2016,9,34.96455765,24.91599083,1.623333335,55.6043663,1362,24.91599083,25.99455452,26.67385483,27.87810516,25.52061653,21.78337669,16.03443718,10.68237877,8.103058815,8.824982643,1.623333335,4.196774006,10.22000027,2.116128922,0.819354832,0.006666667,1.622580647,0.037931032,0,0,34.96455765,33.92041397,34.4948616,39.64322281,39.82291031,39.09569931,31.61408997,26.0204525,21.11959839,23.30089569,55.6043663,68.14612579,67.52142334,47.54629135,40.49660873,30.72118378,40.40287018,33.90876007,41.60772705,45.62835312
82,delhi,2016,30-10-2016,10,34.34326935,19.91219139,0.316129029,48.52262878,1517,19.91219139,24.91599083,25.99455452,26.67385483,27.87810516,25.52061653,21.78337669,16.03443718,10.68237877,8.103058815,0.316129029,1.623333335,4.196774006,10.22000027,2.116128922,0.819354832,0.006666667,1.622580647,0.037931032,0,34.34326935,34.96455765,33.92041397,34.4948616,39.64322281,39.82291031,39.09569931,31.61408997,26.0204525,21.11959839,48.52262878,55.6043663,68.14612579,67.52142334,47.54629135,40.49660873,30.72118378,40.40287018,33.90876007,41.60772705
83,delhi,2016,30-11-2016,11,29.72529793,12.6350193,0,48.27773666,655,12.6350193,19.91219139,24.91599083,25.99455452,26.67385483,27.87810516,25.52061653,21.78337669,16.03443718,10.68237877,0,0.316129029,1.623333335,4.196774006,10.22000027,2.116128922,0.819354832,0.006666667,1.622580647,0.037931032,29.72529793,34.34326935,34.96455765,33.92041397,34.4948616,39.64322281,39.82291031,39.09569931,31.61408997,26.0204525,48.27773666,48.52262878,55.6043663,68.14612579,67.52142334,47.54629135,40.49660873,30.72118378,40.40287018,33.90876007
84,delhi,2016,30-12-2016,12,24.53541756,9.380356789,0,47.44401932,126,9.380356789,12.6350193,19.91219139,24.91599083,25.99455452,26.67385483,27.87810516,25.52061653,21.78337669,16.03443718,0,0,0.316129029,1.623333335,4.196774006,10.22000027,2.116128922,0.819354832,0.006666667,1.622580647,24.53541756,29.72529793,34.34326935,34.96455765,33.92041397,34.4948616,39.64322281,39.82291031,39.09569931,31.61408997,47.44401932,48.27773666,48.52262878,55.6043663,68.14612579,67.52142334,47.54629135,40.49660873,30.72118378,40.40287018
85,delhi,2017,30-01-2017,1,20.80239487,7.916749477,2.048387051,56.0966568,0,7.916749477,9.380356789,12.6350193,19.91219139,24.91599083,25.99455452,26.67385483,27.87810516,25.52061653,21.78337669,2.048387051,0,0,0.316129029,1.623333335,4.196774006,10.22000027,2.116128922,0.819354832,0.006666667,20.80239487,24.53541756,29.72529793,34.34326935,34.96455765,33.92041397,34.4948616,39.64322281,39.82291031,39.09569931,56.0966568,47.44401932,48.27773666,48.52262878,55.6043663,68.14612579,67.52142334,47.54629135,40.49660873,30.72118378
86,delhi,2017,28-02-2017,2,26.30504799,10.45049095,0.003571429,44.07406235,0,10.45049095,7.916749477,9.380356789,12.6350193,19.91219139,24.91599083,25.99455452,26.67385483,27.87810516,25.52061653,0.003571429,2.048387051,0,0,0.316129029,1.623333335,4.196774006,10.22000027,2.116128922,0.819354832,26.30504799,20.80239487,24.53541756,29.72529793,34.34326935,34.96455765,33.92041397,34.4948616,39.64322281,39.82291031,44.07406235,56.0966568,47.44401932,48.27773666,48.52262878,55.6043663,68.14612579,67.52142334,47.54629135,40.49660873
87,delhi,2017,30-03-2017,3,30.84533501,14.26575089,0.50967741,39.77860641,0,14.26575089,10.45049095,7.916749477,9.380356789,12.6350193,19.91219139,24.91599083,25.99455452,26.67385483,27.87810516,0.50967741,0.003571429,2.048387051,0,0,0.316129029,1.623333335,4.196774006,10.22000027,2.116128922,30.84533501,26.30504799,20.80239487,24.53541756,29.72529793,34.34326935,34.96455765,33.92041397,34.4948616,39.64322281,39.77860641,44.07406235,56.0966568,47.44401932,48.27773666,48.52262878,55.6043663,68.14612579,67.52142334,47.54629135
88,delhi,2017,30-04-2017,4,38.80193329,21.72026253,0.649999976,38.30496979,10,21.72026253,14.26575089,10.45049095,7.916749477,9.380356789,12.6350193,19.91219139,24.91599083,25.99455452,26.67385483,0.649999976,0.50967741,0.003571429,2.048387051,0,0,0.316129029,1.623333335,4.196774006,10.22000027,38.80193329,30.84533501,26.30504799,20.80239487,24.53541756,29.72529793,34.34326935,34.96455765,33.92041397,34.4948616,38.30496979,39.77860641,44.07406235,56.0966568,47.44401932,48.27773666,48.52262878,55.6043663,68.14612579,67.52142334
89,delhi,2017,30-05-2017,5,40.18584442,25.25734901,0.674193561,46.69413757,12,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,9.380356789,12.6350193,19.91219139,24.91599083,25.99455452,0.674193561,0.649999976,0.50967741,0.003571429,2.048387051,0,0,0.316129029,1.623333335,4.196774006,40.18584442,38.80193329,30.84533501,26.30504799,20.80239487,24.53541756,29.72529793,34.34326935,34.96455765,33.92041397,46.69413757,38.30496979,39.77860641,44.07406235,56.0966568,47.44401932,48.27773666,48.52262878,55.6043663,68.14612579
90,delhi,2017,30-06-2017,6,38.24339676,26.21820641,5.77096796,60.40288162,0,26.21820641,25.25734901,21.72026253,14.26575089,10.45049095,7.916749477,9.380356789,12.6350193,19.91219139,24.91599083,5.77096796,0.674193561,0.649999976,0.50967741,0.003571429,2.048387051,0,0,0.316129029,1.623333335,38.24339676,40.18584442,38.80193329,30.84533501,26.30504799,20.80239487,24.53541756,29.72529793,34.34326935,34.96455765,60.40288162,46.69413757,38.30496979,39.77860641,44.07406235,56.0966568,47.44401932,48.27773666,48.52262878,55.6043663
